dpto_name,mpio_name,unique_id,razon_social,year_matricula,year_cancela,year_renueva,ciiu1,ciiu2,ciiu3,ciiu4,Activos M.,Ingresos M.,Pasivos M.,Patrimonio M.
VALLE,CALI,3050788,CLUB DEPORTIVO STRONG  BODY,2005,2023,2023,9312,8559,9319,"",11341,10092,-434,10907
VALLE,CALI,3050850,TRAMAR IDENTIDAD CORPORATIVA,2005,,2023,7310,"","","",9310,6874,-2760,6550
VALLE,CALI,3050896,HERVIDRIOS,2000,,2023,4752,"","","",11706,4899,-1691,10015
VALLE,CALI,3050937,PELUQUERIA MARCE JUNIOR'S,2000,2024,2023,9602,"","","",9707,3055,-5093,4614
VALLE,CALI,3051019,T C M INGENIERIA LTDA,2005,2023,2023,2711,"","","",9138,2180,-2128,7010
VALLE,CALI,3051027,MISCELANEA ITIEL,2005,2024,2023,4719,"","","",10279,6264,-1172,9107
VALLE,CALI,3051094,PELETERIA JEYLOR,2005,,2023,4772,1521,"","",9291,4271,-2802,6489
VALLE,CALI,3051111,CREACIONES SHANNEL,2005,2023,2023,4751,"","","",8522,9578,2548,11070
VALLE,CALI,3051117,DROGAS GUALANDAY ORIENTE,2005,2023,2023,4773,"","","",9210,5019,386,9596
VALLE,CALI,3051157,AGRO D SAN MIGUEL S.A.S.,2005,2024,2023,6810,"","","",9980,4589,-4629,5351
VALLE,CALI,3051159,LA FERIA DE LOS EMPAQUES,2005,2024,2023,8292,"","","",10519,3897,-1473,9046
VALLE,CALI,3051184,EL DESTRAVE TANQUE 3,2005,2023,2023,5613,4724,"","",13831,2550,1769,15600
VALLE,CALI,3051195,JOSE GUILLERMO VELEZ DISTRIBUCIONES,2005,,2023,4755,4644,"","",6605,5046,-871,5734
VALLE,CALI,3051264,MERCATIENDA EL AHORRO DE MARIA,2005,2023,2023,4711,"","","",9501,1268,-1173,8328
VALLE,CALI,3051300,BIENES Y NEGOCIOS COLOMBIA,2005,,2023,8230,4711,6810,"",11579,4382,-1425,10154
VALLE,CALI,3051360,DISTRIBUIDORA DE HUEVOS TRIVIÑO ARTUNDUAGA,2005,,2023,4722,6820,"","",14405,1850,-4126,10279
VALLE,CALI,3051367,SUPERMERCADO ALFA,2005,2023,2023,4719,4711,6110,"",11065,3675,-3643,7422
VALLE,CALI,3051390,GERARDO OLMEDO HIDALGO HIDALGO,2000,2024,2023,8219,4769,"","",9966,8292,-1376,8590
VALLE,CALI,3051435,HERRERA PUBLICIDAD  ANGELITA,2005,2023,2023,7310,"","","",9231,4788,-771,8460
VALLE,CALI,3051446,CHRISTUS SINERGIA UNICENTRO CALI,2000,2023,2023,8621,8691,8699,7730,11036,3073,-5512,5524
VALLE,CALI,3051462,RECICLAJE DEL SUR,2005,2024,2023,3830,"","","",12473,2156,-4396,8077
VALLE,CALI,3051491,AGENCIA DE VIDEO PROFESIONAL PENTACROM,2000,,2023,5911,9511,"","",9540,2631,1298,10838
VALLE,CALI,3051534,COLEGIO MILITAR ALMIRANTE COLON DE CALI LTDA.,2000,,2023,8512,8513,8521,8530,10409,6740,-1896,8513
VALLE,CALI,3051536,EUROTECH,2000,,2023,4520,"","","",10542,8928,-6106,4436
VALLE,CALI,3051556,ARQUITECTO REINALDO CIFUENTES ROJAS SECCION ARQUITECTURA,2000,,2023,7111,4290,6810,7730,11823,4539,-2325,9498
VALLE,CALI,3051577,CIMA PRODUCCIONES,2000,,2023,5920,8230,9007,"",12778,4553,111,12889
VALLE,CALI,3051606,SERVIELECTRICOS Y REPUESTOS JULLY,2005,,2023,4321,4530,"","",10698,4067,-602,10096
VALLE,CALI,3051637,ALMACEN TAUROS JEANS,2000,,2023,4771,"","","",9810,8946,329,10139
VALLE,CALI,3051678,S.V.INGENIERIA LTDA,2000,2023,2023,7112,"","","",13487,1421,-3515,9972
VALLE,CALI,3051830,COLOMBIATECH ELECTRONICA,2005,,2023,2790,2712,9521,"",10411,6729,3958,14369
VALLE,CALI,3051846,NC CONSTRUCCIONES & CIA S.A.S.,2001,,2023,4290,7020,"","",13945,2647,-2781,11164
VALLE,CALI,3051860,COMERCIALIZADORA LOS PAISAS,2005,,2023,4665,3830,"","",9845,7228,360,10205
VALLE,CALI,3051867,VARIEDADES ANGY MARIA,2001,2023,2023,4772,"","","",11535,6217,1720,13255
VALLE,CALI,3051868,TURMALINA & DURANDO,2005,2023,2023,3211,"","","",6135,6363,-2024,4111
VALLE,CALI,3051915,ACADEMIA DE ACTUACION NAAR LANDAETA,2005,,2023,8551,8553,9006,4791,9719,2722,-1768,7951
VALLE,CALI,3051919,WANGLER BURGUER,2001,2023,2023,5611,"","","",9946,3545,-3858,6088
VALLE,CALI,3051920,ENDOCCIDENTE LTDA,2005,2023,2023,8691,"","","",8104,277,-2667,5437
VALLE,CALI,3051950,AUTOSERVICIO SAN MARCOS,2001,,2023,4711,"","","",7410,3320,-3522,3888
VALLE,CALI,3051974,CLINIC VESTIDOS DEL SUR,2005,2023,2023,9529,"","","",12370,2448,-1330,11040
VALLE,CALI,3051987,TRAINING ORTIZ,2001,,2023,9319,4762,4729,4755,12285,4656,-2978,9307
VALLE,CALI,3052013,JUAN FERNANDO MORALES GUERRERO,2005,2024,2023,4321,"","","",6753,4616,-7305,-552
VALLE,CALI,3052054,PIPE'S COLLECTION,2001,,2023,4772,"","","",11061,3448,-6315,4746
VALLE,CALI,3052080,HIDRAULICOS Y MONTALLANTAS RUBIEL OSPINA,2005,,2023,4520,"","","",7219,3737,-7618,-399
VALLE,CALI,3052088,DROGUERIA MERCY GUTIERREZ,2005,2023,2023,4773,"","","",7372,1497,-1654,5718
VALLE,CALI,3052181,CONID LTDA,2005,,2023,4690,"","","",11314,6483,1801,13115
VALLE,CALI,3052225,CLUB VIEJOTECA LA COMADRE,2001,,2023,5630,"","","",8285,5563,1709,9994
VALLE,CALI,3052308,SUBLIME PELUQUERIA Y SPA,2005,,2023,9602,"","","",12484,6192,-1496,10988
VALLE,CALI,3052337,TORTAS Y POSTRES CARMEN,2005,,2023,5613,4729,"","",10096,6935,-6136,3960
VALLE,CALI,3052351,COMPAÑIA DE NEGOCIOS VERACRUZ S.A.,2005,2023,2023,8299,"","","",11340,4400,-47,11293
VALLE,CALI,3052373,JARDINES Y GLOBOS 3,2005,,2023,4772,"","","",8691,8696,261,8952
VALLE,CALI,3052376,SUPERMERCADO EL REY DE GRANADA,2005,,2023,4711,4719,"","",7122,3168,-1739,5383
VALLE,CALI,3052382,COLTOGAS,2005,,2023,7729,7420,8230,"",12287,5197,-894,11393
VALLE,CALI,3052419,EDELMIRA MARIN,2005,,2023,9602,"","","",10595,7261,-2075,8520
VALLE,CALI,3052518,TAMALES Y VERDURAS,2005,,2023,5619,5611,"","",9402,6010,-1445,7957
VALLE,CALI,3052599,VARIEDADES LA BELLA KATERIN,2006,2024,2023,4759,"","","",10173,3479,-4071,6102
VALLE,CALI,3052634,WWW.SINCRON.CO,2001,2024,2023,4659,6201,2651,"",999999,3275,-2673,10642
VALLE,CALI,3052669,FERRETERIA DON LUIS ERAZO,2006,,2023,4752,"","","",8255,7133,-1057,7198
VALLE,CALI,3052687,ANNA F BOUTIQUE,2006,,2023,4771,"","","",8126,4246,-1872,6254
VALLE,CALI,3052727,GLOBO CERAMICAS,2006,,2023,4752,"","","",8451,3919,-427,8024
VALLE,CALI,3052743,COMERCIALIZADORA MICHELINO,2006,,2023,3830,"","","",6038,3218,-4048,1990
VALLE,CALI,3052806,MIRO MUEBLES,2006,,2023,1690,"","","",12049,5670,-3900,8149
VALLE,CALI,3052829,ARQUITECTURA INFLABLE LTDA,2006,2024,2023,1392,"","","",10481,8049,-4850,5631
VALLE,CALI,3052876,CALZADO LUCHO¿S Y MARIANA GOMEZ,2006,,2023,1521,"","","",10518,7996,646,11164
VALLE,CALI,3052895,TIENDA EL GRAN JEFE,2001,,2023,4711,"","","",9892,7130,2118,12010
VALLE,CALI,3052919,DEPOSITOS LEITON,2006,,2023,4759,1702,"","",8725,1891,-2491,6234
VALLE,CALI,3052928,AVÍCOLA AGR,2006,,2023,7010,0145,8299,"",7941,7890,-3532,4409
VALLE,CALI,3052929,ARGUZ PUBLICIDAD INTEGRAL,2006,,2023,7310,1811,1812,"",12130,6651,-4781,7349
VALLE,CALI,3052980,CONSTRUCTORA DOMUS SAS,2006,,2023,7112,6910,7020,"",6435,8347,-966,5469
VALLE,CALI,3052988,INSTITUTO EDUCATIVO SER,2006,,2023,8521,8522,8513,4761,11101,2854,1633,12734
VALLE,CALI,3053010,FORJAFIN - FORJANDO FUTURO INTEGRAL,2006,,2023,6810,6820,"","",8018,2818,-3207,4811
VALLE,CALI,3053022,INVERSIONES KENDAR,2001,2024,2023,4754,"","","",10706,4536,-1147,9559
VALLE,CALI,3053092,RESTAURANTE Y ASADERO EL POLLO PELETAZ,2006,2024,2023,5611,"","","",999999,4374,-1686,6462
VALLE,CALI,3053094,ALMUERSOS JUANA,2006,,2023,5611,"","","",8692,6170,-6002,2690
VALLE,CALI,3053102,FERRETERIA MISCELANEA Y PINTURAS JUNIOR,2001,,2023,4752,"","","",14423,4389,-606,13817
VALLE,CALI,3053151,A.ABA ACCEL REFRICENTRO,2001,,2023,9522,"","","",11671,4596,-2231,9440
VALLE,CALI,3053162,TIENDA IVAN Y NATALIA,2006,,2023,4711,"","","",4638,2862,-2339,2299
VALLE,CALI,3053213,PLASTISERVICIOS DE CALI S.A.S.,2001,,2023,4664,"","","",10316,6380,-7148,3168
VALLE,CALI,3053245,ALMACEN RICA RONDO,2001,2023,2023,1011,"","","",8870,7841,-2980,5890
VALLE,CALI,3053305,LICEO SAN JOSE,2001,,2023,8530,8219,"","",7158,4691,-2548,4610
VALLE,CALI,3053374,EL APOSENTO ALTO DEVOCIONAL,2006,,2023,5813,9004,4649,"",10524,4304,718,11242
VALLE,CALI,3053429,FRUTAS Y VERDURAS JOSE ALFREDO,2001,,2023,4721,"","","",10325,6069,-3969,6356
VALLE,CALI,3053468,LEA CONSULTORES EN SALUD OCUPACIONAL LTDA.,2001,2023,2023,8699,"","","",9179,3787,-4009,5170
VALLE,CALI,3053472,SISTEMAS ESPECIALIZADOS DE INFORMACION E A T,2001,,2023,4741,6201,"","",14932,4397,-2443,12489
VALLE,CALI,3053476,TALLER GASEXPRESS LA 25,2006,2024,2023,4774,4520,4530,"",4378,2658,-6,4372
VALLE,CALI,3053506,FILTROS LA SEPTIMA,2006,2023,2023,4530,"","","",12096,4035,-5025,7071
VALLE,CALI,3053511,VARIEDADES SEBASTIAN SPORT,2006,2024,2023,4719,"","","",9277,8161,-278,8999
VALLE,CALI,3053540,TIENDA EL FARAON DE CALI,2006,,2023,4711,"","","",11641,4119,-3793,7848
VALLE,CALI,3053583,ADMINISTRACIONES Y ARRENDAMIENTOS LTDA.,2006,,2023,6810,"","","",8865,6724,-617,8248
VALLE,CALI,3053600,AM TRANSPORTADORES CIA LTDA YUMBO,2006,,2023,4923,"","","",8515,2062,-3103,5412
VALLE,CALI,3053612,EMMA STERLING,2006,2024,2023,3290,6820,"","",5724,7336,-3187,2537
VALLE,CALI,3053634,BILLARES Y JUEGO DE SAPO FATIMA,2006,,2023,5630,"","","",9476,3618,-2291,7185
VALLE,CALI,3053706,CONSTRUCCIONES GARCIA & GARCIA SAS,2006,,2023,4111,4663,4653,"",16197,1132,-7315,8882
VALLE,CALI,3053783,KASSIS S.A.S.,2001,,2023,1410,4771,"","",12474,4849,-4866,7608
VALLE,CALI,3053821,H H O CONTRATISTA OBRAS CIVILES,2006,,2023,4290,4390,4921,7710,14189,2941,-811,13378
VALLE,CALI,3053835,FERRETERIA LA 70,2001,2024,2023,4752,"","","",12287,5352,-5545,6742
VALLE,CALI,3053883,MOTO REPUESTOS EL PONDAJE,2001,2024,2023,4541,"","","",12861,4926,1245,14106
VALLE,CALI,3053958,CARTOPACK LTDA,2001,,2023,1702,"","","",12257,9863,-257,12000
VALLE,CALI,3054000,CALZADO LA GRAN REBAJA CALI,2006,,2023,4772,"","","",11188,6143,-515,10673
VALLE,CALI,3054034,PELUQUERIA Y ESTETICA STYLING,2006,2024,2023,9602,"","","",8544,7562,-1911,6633
VALLE,CALI,3054043,GENETIC DISTRIBUCIONES,2006,2024,2023,4645,"","","",8668,7584,-418,8250
VALLE,CALI,3054056,NATIONAL DIAMOND CORPORATION LIMITADA,2006,,2023,4752,"","","",5998,5210,860,6858
VALLE,CALI,3054077,VARIEDADES JAICER,2006,,2023,4771,"","","",9985,4861,-1721,8264
VALLE,CALI,3054122,COLCHONES Y DECORACIONES SAN ANTONIO,2006,,2023,4754,4755,4759,"",12248,1636,-3886,8362
VALLE,CALI,3054222,IMPRESOS SHALOM,2006,,2023,1811,"","","",12580,6297,-4297,8283
VALLE,CALI,3054354,PULGARIN SANCHEZ NOLBERTO DE JESUS,2001,,2023,4723,"","","",10238,7041,-3107,7131
VALLE,CALI,3054366,MARIA MARLENE AGUIRRE GUTIERREZ,2001,2024,2023,6621,"","","",8631,3271,-2130,6501
VALLE,CALI,3054375,MUELLES CAMPE,2001,,2023,4520,"","","",18226,2926,-2609,15617
VALLE,CALI,3054401,ALIMENTOS LA MARQUEZA,2001,2023,2023,1040,"","","",11842,6845,1071,12913
VALLE,CALI,3054444,VARIEDADES EVA MARIA,2006,,2023,4771,4774,"","",13551,6633,16,13567
VALLE,CALI,3054459,LICORES Y MISCELANEA LA 70,2006,2023,2023,4711,5630,"","",9156,3857,2393,11549
VALLE,CALI,3054535,CONFECCION DE ROPA CAÑAVERALEZ,2006,,2023,1410,"","","",999999,3601,-2323,7582
VALLE,CALI,3054654,LA TIENDA DE LOS SUMINISTROS,2001,2023,2023,4772,4752,"","",11122,4025,-3386,7736
VALLE,CALI,3054661,FUZION PELUQUERIA - A,2006,,2023,9602,4773,"","",14191,7929,-1283,12908
VALLE,CALI,3054683,TIENDA DARY LOPEZ,2006,,2023,4711,"","","",9221,5062,-819,8402
VALLE,CALI,3054697,COMPRA VENTA DE METALES Y PAPEL NICO,2006,,2023,3830,"","","",12134,6010,-987,11147
VALLE,CALI,3054702,GRANERO P&A PATRICIA ACOSTA,2001,2023,2023,4719,"","","",4763,5447,-1836,2927
VALLE,CALI,3054745,INDUSTRIAS TROALUM,2001,,2023,2822,"","","",8732,8137,-883,7849
VALLE,CALI,3054757,TESTER DENIM LTDA.,2006,,2023,1410,4771,"","",6770,1654,684,7454
VALLE,CALI,3054768,DISTRIBUIDORA Y PAPELERIA LA SELECTA,2006,,2023,4719,"","","",12783,5812,-1340,11443
VALLE,CALI,3054832,TAPICERIA LA 16,2001,,2023,9524,4520,"","",9589,5376,-6438,3151
VALLE,CALI,3054853,BIO-STEVIA S.A.S.,2001,,2023,1089,"","","",9024,6886,-3536,5488
VALLE,CALI,3054861,MONTENEGRO RENGIFO CARPINTERIA,2001,,2023,1630,3110,"","",13423,5712,-2435,10988
VALLE,CALI,3054866,COMERCIALIZADORA VERANO SPORT,2001,2023,2023,4771,"","","",12791,2525,-1431,11360
VALLE,CALI,3054874,ADMINISTRACIONES R Y O,2006,,2023,9609,"","","",7755,2855,88,7843
VALLE,CALI,3054910,AGROPECUARIA ESTRELLA CINCO,2001,,2023,6810,"","","",11070,4163,-1591,9479
VALLE,CALI,3054958,FUNDICIONES Y TERMINADOS LIMITADA,2001,,2023,2432,"","","",6929,4104,-2999,3930
VALLE,CALI,3054963,VARIEDADES MIS BENDICIONES,2001,2023,2023,4772,"","","",8811,6984,-7193,1618
VALLE,CALI,3055020,GOKIDS MODA INFANTIL,2006,2023,2023,4771,4642,1410,"",14041,6989,2128,16169
VALLE,CALI,3055044,ALMACEN TROYA,2006,,2023,4719,"","","",13625,4322,-690,12935
VALLE,CALI,3055060,PELUQUERIA UNISEX VIRKO'S,2001,,2023,9602,"","","",12773,3170,-602,12171
VALLE,CALI,3055094,TRANSPORTES ESPECIALES CRISTALES S A S,2001,,2023,4921,"","","",8573,7844,-2412,6161
VALLE,CALI,3055202,ESTACION DE SERVICIO LOS GUADUALES,2001,2023,2023,4731,4921,4732,"",5296,8268,-748,4548
VALLE,CALI,3055206,EEVASHOES,2006,,2023,6920,4741,4772,5310,7061,5111,-2116,4945
VALLE,CALI,3055217,CREACIONES JEREMY,2001,,2023,1410,"","","",12381,3703,-2163,10218
VALLE,CALI,3055233,C.I. T.A.T. SAS.,2001,2023,2023,7020,4690,"","",9274,3691,-613,8661
VALLE,CALI,3055263,EROTISMO BOUTIQUE,2006,,2023,4771,4774,9602,"",4593,5731,-3312,1281
VALLE,CALI,3055318,CICOREX S.I.A LTDA,2006,2024,2023,7020,"","","",999999,6071,-1085,8465
VALLE,CALI,3055344,CELULAR N & M,2001,2023,2023,4741,4742,"","",13526,10353,-2043,11483
VALLE,CALI,3055347,VANITIP.COM,2001,2023,2023,5813,"","","",11609,5288,-3400,8209
VALLE,CALI,3055349,REPORTAJE360.COM,2001,2023,2023,5813,"","","",999999,6020,-2938,5009
VALLE,CALI,3055382,METALICAS BARRIOS,2001,,2023,2511,"","","",6135,2590,-607,5528
VALLE,CALI,3055393,ELECTRONICS  SUPPLY,2006,,2023,4741,"","","",7934,5861,-1602,6332
VALLE,CALI,3055407,INGENIERIA EN SERVICIOS METALMECANICOS SP,2001,2024,2023,2431,"","","",10086,4751,-1474,8612
VALLE,CALI,3055438,CASAS Y AUTOS S Y C,2006,,2023,6820,4512,"","",12220,7749,-480,11740
VALLE,CALI,3055439,PELUQUERIA EL NUEVO MILENIO,2002,2023,2023,9602,"","","",5150,4206,-1352,3798
VALLE,CALI,3055450,FLORISTERIA ENCANTO FLORAL,2001,,2023,4759,"","","",12558,1888,-4707,7851
VALLE,CALI,3055455,SERVICIO AUTOMOTRIZ LOS PROFECIONALES,2002,,2023,4520,"","","",10014,4305,-1532,8482
VALLE,CALI,3055457,MASIVOS GEOREFERENCIADOS PBOX,2002,,2023,7310,1811,5320,7410,11424,3263,-1844,9580
VALLE,CALI,3055512,LICORES LA VIA,2006,2023,2023,4724,"","","",5867,6138,617,6484
VALLE,CALI,3055515,PROMOCIONES E INVERSIONES MIRAVALLE,2002,,2023,6810,6920,"","",8333,5195,-1464,6869
VALLE,CALI,3055516,A R SISTEMAS,2002,,2023,9511,4651,"","",8879,5390,-1943,6936
VALLE,CALI,3055589,HOTEL CAMINO REAL 1A,2006,2024,2023,5511,"","","",12610,7862,-7,12603
VALLE,CALI,3055615,INGESER Y COMPAÑIA SAS,2002,,2023,4290,7112,4659,"",12570,6390,-1744,10826
VALLE,CALI,3055622,HELADERIA DARYS,2002,2024,2023,5619,4719,"","",11088,3871,-5216,5872
VALLE,CALI,3055667,JOYERIA Y COMPRA VENTA EL ZAFIRO,2002,2023,2023,4775,"","","",14011,4901,-5394,8617
VALLE,CALI,3055680,JUNIOR GYM,2002,2024,2023,9311,"","","",8711,4466,-1700,7011
VALLE,CALI,3055720,MISCELANEA Y VARIEDADES MI MARU,2002,2024,2023,4769,"","","",12531,7957,1673,14204
VALLE,CALI,3055782,JESUS MARIA GIRALDO HURTADO,2002,,2023,6810,"","","",9910,8071,-5634,4276
VALLE,CALI,3055788,WILLY PLAST,2002,2023,2023,2221,2229,4662,"",8332,3014,-4931,3401
VALLE,CALI,3055817,RESTAURANTE MI RINCONCITO DE GUAYAQUIL,2006,2023,2023,5611,"","","",12308,2202,-3568,8740
VALLE,CALI,3055823,COMPRA Y VENTA EL SOL,2002,2024,2023,4775,"","","",13453,7938,-496,12957
VALLE,CALI,3055837,ACCION DEL CAUCA S.A.S.,2002,2023,2023,7820,"","","",12196,4762,-4716,7480
VALLE,CALI,3055870,DISTRI G N,2002,,2023,4771,4921,"","",8726,1706,-3311,5415
VALLE,CALI,3055899,INDUSTRIAS PINEDA,2002,,2023,2511,"","","",8826,5507,-2160,6666
VALLE,CALI,3056003,AUDIO STAR ARIAS,2002,,2023,8299,4530,"","",999999,3249,-4545,8899
VALLE,CALI,3056100,TIENDA BRISAS DE PALERMO MANCHO,2002,,2023,4719,"","","",10882,3437,-1151,9731
VALLE,CALI,3056112,DISTRIBUIDORA UNICALI,2002,2023,2023,4761,4649,4690,"",12074,5322,443,12517
VALLE,CALI,3056161,PAPELERIA Y VARIEDADES KATHA,2002,2024,2023,4719,"","","",9153,2018,1024,10177
VALLE,CALI,3056182,J & R EVENTOS SAS,2002,,2023,9007,9329,4610,5613,13153,5696,-2720,10433
VALLE,CALI,3056187,AAA FLORISTERIA CHICALA,2002,,2023,4774,8230,"","",7978,3321,-1913,6065
VALLE,CALI,3056189,SARASTI & CIA. S.A.S.,2002,,2023,5511,0124,7020,"",999999,5779,-395,11168
VALLE,CALI,3056297,PIÑA COLADA CUIDADO Y BELLEZA,2006,,2023,4773,"","","",7957,7913,-707,7250
VALLE,CALI,3056313,TENDENCIAS SALA DE BELLEZA,2006,,2023,9602,"","","",3844,3955,-19,3825
VALLE,CALI,3056314,EL DORADO JOYEROS PIEDRAS Y METALES PRECIOSOS,2002,2024,2023,4774,9529,4771,4773,6643,7110,-5037,1606
VALLE,CALI,3056346,VERPOLLO,2006,2024,2023,4711,"","","",10341,3149,565,10906
VALLE,CALI,3056380,INSTRUMENTOS MUSICALES LA CALEÑITA,2002,2023,2023,4755,"","","",12207,3147,-299,11908
VALLE,CALI,3056403,DROGAS FARMACALI #2,2002,,2023,4773,"","","",5622,5039,-2196,3426
VALLE,CALI,3056404,DROGAS FARMACALI #2,2002,,2023,4773,"","","",6871,4247,-1082,5789
VALLE,CALI,3056421,ALMACEN EL CLERO,2002,,2023,4759,4774,"","",14411,2463,-1521,12890
VALLE,CALI,3056451,DECISIONES SOLIDAS,2002,,2023,6820,7112,"","",8915,3184,-1651,7264
VALLE,CALI,3056463,LUZ MERY GOMEZ GIRALDO,2002,2024,2023,6621,"","","",11264,8409,-1651,9613
VALLE,CALI,3056513,FOTO STUDIO RICOR ARTE DIGITAL,2006,,2023,7420,"","","",8683,4135,-3635,5048
VALLE,CALI,3056575,MI TIERRA SAS,2006,,2023,6820,"","","",9254,900,-398,8856
VALLE,CALI,3056608,PINTURAS RODACOLORS,2006,,2023,4663,"","","",10218,5725,-1702,8516
VALLE,CALI,3056641,ORAL CENTER DRA. DIANA LEMOS,2006,2024,2023,8622,4773,"","",10027,3228,-3088,6939
VALLE,CALI,3056692,COSMETICOS BEAUTY KAROLAY'S,2006,2024,2023,2029,4645,4759,"",9519,1828,-7766,1753
VALLE,CALI,3056697,JCD PERFUMERIA,2006,,2023,4773,"","","",8826,4921,-2053,6773
VALLE,CALI,3056699,INSEMINAR CARLOS H ESQUIVEL,2006,,2023,4620,0162,7010,4923,2380,601,-1661,719
VALLE,CALI,3056756,CONFECCIONES CERRERO JEANS,2006,,2023,1410,"","","",14672,157,668,15340
VALLE,CALI,3056761,RAPITIENDA Y MINIMARKET D'TODO,2006,2023,2023,4711,4799,"","",14476,2432,-5282,9194
VALLE,CALI,3056767,DISTRICUEROS LA MARIA CALI,2006,,2023,4772,"","","",7247,7317,-2457,4790
VALLE,CALI,3056816,LICORES PEDRO,2006,,2023,4724,"","","",9580,3013,950,10530
VALLE,CALI,3056834,CONFECCIONES SALOME AV 6 NORTE,2002,2023,2023,4771,4773,"","",13438,4396,-1248,12190
VALLE,CALI,3056851,VARIEDADES JOAN V.I.P,2006,,2023,4771,"","","",12496,5280,-1933,10563
VALLE,CALI,3056866,VARIASEO MARTINEZ,2006,,2023,4755,3230,"","",13192,3482,-1028,12164
VALLE,CALI,3056993,PRIME T V,2006,,2023,6020,"","","",7321,5276,-1009,6312
VALLE,CALI,3057039,TIENDA DISTRIBUIDORA SS,2006,,2023,4711,4724,4719,"",16443,1190,2213,18656
VALLE,CALI,3057048,NATURAL LIGHT CARREFOUR VALLE LILI,2006,,2023,4773,"","","",7166,5185,-1597,5569
VALLE,CALI,3057065,PAZ PAZ S.A.S.,2006,2023,2023,7010,"","","",11885,3853,-904,10981
VALLE,CALI,3057106,LAVANDERIA CLARO,2007,,2023,9601,"","","",10353,6265,-4600,5753
VALLE,CALI,3057113,CASINO LA ESTACION,2006,2023,2023,9200,"","","",8991,3674,-1481,7510
VALLE,CALI,3057129,BELEN Y SU SABOR,2007,2023,2023,5611,"","","",9051,4607,-5602,3449
VALLE,CALI,3057143,MISCELANEA DANA PAULINA,2006,,2023,6110,4719,4761,"",7522,6755,-42,7480
VALLE,CALI,3057181,CARMOVIL DE COLOMBIA LTDA,2007,,2023,4520,4732,4530,"",14057,2583,-1431,12626
VALLE,CALI,3057210,MUEBLES STEBAN DEL VALLE,2007,2024,2023,3110,4754,"","",10224,3880,-658,9566
VALLE,CALI,3057245,SEARS COLOMBIA,2007,2024,2023,9511,4741,"","",10648,3866,-1250,9398
VALLE,CALI,3057260,ALIANZA POR LA VIDA,2007,,2023,6110,4729,4724,"",10524,1535,-2781,7743
VALLE,CALI,3057264,PUNTO FOTOGRAFICO DEL VALLE,2007,,2023,8299,7420,1811,4761,9062,6479,3512,12574
VALLE,CALI,3057270,OLGA LUCIA CASTRO PELUQUERIA,2007,,2023,9602,"","","",7165,1918,-126,7039
VALLE,CALI,3057301,ALMACEN Y SERVICIO TECNICO R.C.A.,2007,,2023,9511,9512,"","",10634,7113,-743,9891
VALLE,CALI,3057333,FERRO ELECTRICOS WILTON,2007,,2023,4752,"","","",4766,2413,-1605,3161
VALLE,CALI,3057344,ALFA MEDICA DE OCCIDENTE,2007,,2023,3312,7112,"","",6454,8976,-7,6447
VALLE,CALI,3057381,G & C GESTION & CALIDAD ASESORIAS,2007,2024,2023,7020,8211,"","",7309,6891,-1770,5539
VALLE,CALI,3057400,CASINO LA TILAPIA,2007,2023,2023,5611,"","","",7303,6118,-331,6972
VALLE,CALI,3057418,JARAMILLO MERINO Y CIA S EN C S,2002,,2023,6499,"","","",10268,6501,-3175,7093
VALLE,CALI,3057431,SEGUCOL LTDA SEGUROS DE COLOMBIA LTDA,2007,2024,2023,6511,"","","",13996,7330,-2470,11526
VALLE,CALI,3057433,C.I. MANUFACTURAS STAGE LTDA,2007,,2023,1410,"","","",6212,3930,-2686,3526
VALLE,CALI,3057483,JAX DJ PRODUCCIONES,2002,,2023,9007,4922,"","",11084,2658,-1748,9336
VALLE,CALI,3057516,SHANTI SPA CUERPO & MENTE,2007,,2023,9602,8699,"","",12249,3374,-272,11977
VALLE,CALI,3057542,REPUESTOS DOS,2002,,2023,4530,"","","",999999,-1836,-7087,439
VALLE,CALI,3057559,YOLI PELUQUERIA Y VARIEDADES,2007,2024,2023,9602,"","","",9868,3202,-4459,5409
VALLE,CALI,3057608,SURTORNILLOS M & N,2002,,2023,4752,"","","",12059,3908,-583,11476
VALLE,CALI,3057613,INDUGRAB¿S,2007,,2023,1811,7310,"","",999999,4512,-4366,4995
VALLE,CALI,3057698,TIENDA EL MELLIZO Y SU GALLADA,2007,,2023,4711,"","","",9448,5449,-1294,8154
VALLE,CALI,3057704,FRUTAS Y VERDURAS LO MEJOR DE LA 70,2007,,2023,4721,"","","",10769,4336,-6030,4739
VALLE,CALI,3057716,TOPYCON,2007,,2023,4290,"","","",9850,3396,-6875,2975
VALLE,CALI,3057732,SOLUCIONES EN INGENIERIA ELECTROMECANICA SIEM DE COLOMBIA S.A.S.,2007,2024,2023,3312,4530,"","",8611,5731,-3696,4915
VALLE,CALI,3057763,PRIXMA SAS,2002,2023,2023,2712,4321,4663,"",9653,7209,-3584,6069
VALLE,CALI,3057833,GES GRUPO DE EDUCACION ESPECIALIZADA,2002,2024,2023,8559,8230,8299,8699,14707,7366,-2120,12587
VALLE,CALI,3057872,VARIEDADES DANIELA ANDREA,2002,,2023,4761,4719,4729,"",12184,5906,-2517,9667
